Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
348587733041692673,RT @MHNMcCuaig: Latest pix of the flooded TC bridge construction berm-can't even tell it's there. #medhat #mhflood #abflood http://t.co/hO4…,Eyewitness,Infrastructure and utilities,Not related
348595895161470978,Severe flood submerges parts of Flames' arena: Two rivers converged on the western Canadian city of Calgary ov... http://t.co/jXdLE8Ip9n,Media,Infrastructure and utilities,Not related
348598206206193666,RT @NHLFlames: Flooding goes to row 8 in the Scotiabank Saddledome #yycflood #yyc http://t.co/ARd2yseLJO,Business,Infrastructure and utilities,Not related
348602446668496897,RT @AMurrayA: #yycflood http://t.co/eIUX42U0Fq,Not labeled,Not labeled,Not related
348602513789952001,We really have to stop and thank all of the amazing first responders in the province. @calgarypolice #yycfloods #albertafloods,Eyewitness,Sympathy and support,Not related
348606620013568000,RT @cityofcalgary: Plz RT Public Schools (CBE &amp; Catholic) will be CLOSED on Monday. #yyc #yycflood,Government,Infrastructure and utilities,Not related
348606951338422272,RT @StephaniePelley: Well played @calgarystampede. #yycflood http://t.co/rR73W5eIrQ,Outsiders,Other Useful Information,Not related
348608960414240768,@cityofcalgary: Plz RT Public Schools (CBE &amp; Catholic) will be CLOSED on Monday. #yyc #yycflood @MariamAwara,Government,Infrastructure and utilities,Not related
348609186902450176,"RT @ericaryder: Yup, another road. That fench there is a driveway to a home #StoneyNakoda #Morley #abflood http://t.co/Ojm61kjYH9",Not labeled,Not labeled,Not related
348609761547259905,RT @SchnockerLove: Dog found in #Bowness near C.O.P. no tags. Please call 403-288-2620 #yycflood http://t.co/1N8OKsVjCT,Eyewitness,Other Useful Information,Not related
348609853805182977,RT @Mookalicious: The Calgary Stampede's answer to whether or not they will proceed this year?! #abflood http://t.co/OZFoudEjvY,Business,Other Useful Information,Not related
348610596192780290,RT @LiseMerle: Never underestimate the power of Mother Nature. The TransCanada Highway at Canmore no longer exists. #abflood http://t.co/NH…,Media,Infrastructure and utilities,Not related
348610860438130688,@InglewoodYYC I was literally just telling my gf the same thing. #longhairdontcare #yycflood,Not labeled,Not labeled,Not related
348622029869690880,DTN Italy: Alberta braced for fresh flooding: More communities in the Canadian province of Alberta are on floo... http://t.co/m2s0tmCqIt,Media,Caution and advice,Not related
348627746718617600,RT @RedCrossAB: Looking to set up a fundraiser for Canadian Red Cross Alberta Flood Relief fund? http://t.co/EW67nV12kt,NGOs,Donations and volunteering,Not related
348628505862483968,RT @daxjustin: #yycflood #yycfloodhero @CanadianForces working hard to keep East @InglewoodYYC safe. http://t.co/fYrogCqsII via @philandseb,Government,Donations and volunteering,Not related
348630443660292097,RT @MacKinnonJeff: Berm being rebuilt at Redwood Meadows #abflood http://t.co/s13bHLKX0v,Eyewitness,Infrastructure and utilities,Not related
348630816949153793,RT @MagicalEarth: Swimming sensation Momo the cat escapes Alberta flood http://t.co/DR4iwDIkM3 #UniteBlue #Cats,Media,Affected individuals,Not related
348636407952191488,Thinking of family in these trying times. Much love to all x x x x  #yycflood,Outsiders,Sympathy and support,Not related
348638626743214082,"And that was a bike path 15 minutes ago. #abflood #medicinehat @ Medicine Hat, Alberta http://t.co/0i4xggPxS2",Eyewitness,Infrastructure and utilities,Not related
348641600508923905,RT @calstampeders: Tackling adversity and overcoming obstacles. People in our community sure know how to  Cowboy up #yycflood #abflood,Eyewitness,Other Useful Information,Not related
348648663683301377,RT @jennxxoo: RT @terramichele17: The river is a rising in Drumheller.  Difference after 4 hours. #abflood http://t.co/sruGl5CPjC,Eyewitness,Caution and advice,Not related
348648982463016962,Stephen Ave E. absolutely no one here and nothing going on. #feellikeRickGrimes #yycflood #TheWalkingDead http://t.co/Obd8bd9SxZ,Eyewitness,Infrastructure and utilities,Not related
348650081366458368,"RT @GlobalCalgary: ON SCENE: Power outage in #Banff, Lake Louise - @DollJayme reports. http://t.co/JhLyNMJjxg #yycflood #abflood",Media,Infrastructure and utilities,Not related
348650664395669506,RT @calgaryherald: Here's our story on diploma exam situation: http://t.co/boAeKx2Uhy #yyc #yycflood,Media,Not applicable,Not related
348655668187758592,"RT @Crackmacs: 7th ave is vacant, other than pedestrians and skateboarders #yyc #yycflood http://t.co/B9BVs3vdjQ",Eyewitness,Infrastructure and utilities,Not related
348657220076044290,"RT @aldjohnmar: Calgary, the time is coming we will need you...rest now, because we will call. #yyc #yyccc #yycflood",Outsiders,Sympathy and support,Not related
348657408840708096,RT @calgaryherald: RT @terramichele17: The river is a rising in Drumheller.  Difference after 4 hours. #abflood http://t.co/7r9siw94mU,Media,Caution and advice,Not related
348662072889966592,RT @Crackmacs: Pictures I took from around downtown #Calgary today http://t.co/9FNjfjhblt #yyc #yycflood - video coming shortly.,Eyewitness,Infrastructure and utilities,Not related
348672642540257281,RT @hpliszka: #abflood hit #Siksika tremendously hard. Thx @1anhaga for link to powerful song &amp; photos The Ballad of Crowfoot http://t.co…,Outsiders,Not applicable,Not related
348675276571557888,RT @511Alberta: #Hwy36 is closed northbound at the town of #Vauxhall and southbound at Secondary #hwy530. #abflood #ABroads,Government,Infrastructure and utilities,Not related
348680917897838593,RT @banff_town: Lake Minnewanka dam has not failed. Pls see latest #banff info http://t.co/AKDaTL6LJY #abflood,Government,Infrastructure and utilities,Not related
348691328151990272,RT @yyclostdog: Plz RT: Two stolen Samoyeds. Reward for their return #yyc #yycflood #yycpets #lostdog @nenshi http://t.co/rqs48bO1xb,Not labeled,Not labeled,Not related
348695291765092352,I believe this is the golf course at Canadian Golf Academy. Driving Range and Lafarge in background. #yycflood http://t.co/K5N7Yd0X8e,Eyewitness,Infrastructure and utilities,Not related
348695547609223168,@nenshi good Job out there!! Hope you for some sleep!! Keep up the good work ☺☺ #yycflood,Outsiders,Sympathy and support,Not related
348700765335977984,"RT @ENMAX: Power restored to more than 6,300 Calgary homes today. More to come. List of outage updates:http://t.co/8vZjYc95YP. #yycflood",Media,Infrastructure and utilities,Not related
348711146225811456,"RT @psaulnier: Photos of #yycflood in Sandy Beach Park, Discovery Ridge, Chinatown and Downtown. http://t.co/UOiW78YCa6",Eyewitness,Other Useful Information,Not related
348721531335094272,RT @sandra_harris: Climate catastrophes like the Alberta floods have the potential to shatter political careers http://t.co/SkxChSjWWt via …,Outsiders,Other Useful Information,Not related
348740049178853376,511 Alberta Transportation Official Road Reports. #abflood  http://t.co/Q14KLuWt7D,Government,Infrastructure and utilities,Not related
348748534285205504,RT @joerogan: Sending out some love to all my friends in Calgary hit with these awful floods. I hope relief finds its way to you!,Outsiders,Sympathy and support,Not related
348778972345143296,RT @KyleTBBG: #abflood Medicine Hat is at the start of its share of the flooding.. Subscribe for updates.. http://t.co/2LcHsmQiOx,Eyewitness,Caution and advice,Not related
348784647230062593,We'll see... #yycflood #recovery #stampede http://t.co/8k2FSc9x9j,Eyewitness,Not applicable,Not related
348789885915774976,RT @jacktodd46: Why is it that we respond generously to disasters like the Alberta floods - but refuse to deal with the climate change that…,Outsiders,Sympathy and support,Not related
348806839279947776,"RT @afreedma: As Calgary copes w/ record flooding, studies point to increased risk of river flooding in warming world http://t.co/G002lMbjg…",Media,Other Useful Information,Not related
348812191220256768,Update on flooding response in Alberta http://t.co/RZjqRmIZji @redcrosscanada,NGOs,Caution and advice,Not related
348814594564829185,"RT @bruce_arthur: Holy cow, Calgary. RT @CarrieTait: Downtown power could be out for months - it is a possibility. - Fire chief. #ABflood",Government,Infrastructure and utilities,Not related
348815315968335873,RT @rsinghphoto: Everyone should boycott @TravelodgeCa hotels! #yycgreedy #abflood http://t.co/0XdF6tcW1b,Business,Not applicable,Not related
348819136996061185,RT @LandGail: Let's take time to say thank you #abflood #yycflood #yychelps http://t.co/Cv0lytdhYF,Media,Sympathy and support,Not related
348819854201073664,Great resource for the latest #YYCFlood information from The City of Calgary ~ pass it on!... http://t.co/zphHuM87pU,Media,Caution and advice,Not related
348820189774753792,RT @dinnerwithjulie: Water definitely receding in Inglewood. Good news! #yycflood http://t.co/yWi7Nt7TTS,Eyewitness,Other Useful Information,Not related
348827676582240256,"Benevity Creates Southern Alberta Flood Relief Fund on The Need Is Now!,  An Online Giving Site for Disaster Relief http://t.co/swB7blRE5P",Business,Donations and volunteering,Not related
348827936658432000,RT @yyclostdog: Plz RT: Two stolen Samoyeds. Reward for their return #yyc #yycflood #yycpets #lostdog @nenshi http://t.co/rqs48bO1xb,Not labeled,Not labeled,Not related
348830390305308673,"Alberta flood zone development was a mistake, former MLA says »http://t.co/rVlvfEHfn5« #FollowME",Media,Other Useful Information,Not related
348831061414916096,RT @Jesse_Johnston: @660News @News1130radio Behind the scenes look at emergency ops centre. #yycflood #abflood http://t.co/NUyFO9tWRD,Media,Other Useful Information,Not related
348831304663580672,Our thoughts are with all those affected by the #abflood.  Thanks to all the amazing volunteers and first responders keeping our city safe!,Outsiders,Sympathy and support,Not related
348832709763792896,Man yelled thank you! to military truck as we passed.  #yycflood,Eyewitness,Sympathy and support,Not related
348835515740598274,RT @cityfrancis: Chinatown biz owners are pumping out basements #yycflood,Business,Infrastructure and utilities,Not related
348845242318987265,RT @mikedmonton: Water about to crest over Bassano Dam #abflood #mhflood https://t.co/2dEBYw3kQX,Outsiders,Infrastructure and utilities,Not related
348847553409851392,Interesting story and amazing coordination. Amazing job all! @calgarytransit @RouteAhead http://t.co/O79FCYZR9G   #yyc #yycflood #yyctransit,Government,Sympathy and support,Not related
348852221678596096,Can't even imagine how brutal the flood is in Calgary,Outsiders,Sympathy and support,Not related
348852645265547266,RT @KyleMacQuarrie: This is how you sell ice. #yycflood #yyc http://t.co/JsL5iihSGI,Not labeled,Not labeled,Not related
348853085688442881,RT @StarbucksCanada: Make a difference in #Alberta. Visit your participating store to make a donation to the Red Cross #abflood http://t.co…,Business,Donations and volunteering,Not related
348853182144843777,RT @ToddGallant: More help from @canadianforces ... rolling down hwy QEII. Impressive sight. #calgary thanks you. #yycflood,Eyewitness,Sympathy and support,Not related
348854553673875456,"“Need some 1 to root 4 @PGATOUR: Reminder: Leader @GrahamDeLaet is donating $1,000 per birdie and $2,500 per eagle to Alberta flood relief",NGOs,Donations and volunteering,Not related
348854671139553281,"The Walking Dead - Calgary AB “@tvchick13: Wow. Just, wow. #yyc #abflood Photo courtesy J Dowd. http://t.co/MK1xkBhnH0”",Media,Other Useful Information,Not related
348855296095031297,RT @MHNMcCuaig: #MHFLOOD INFO - Space quickly running out underneath the TC bridge. #MedHat #AbFlood http://t.co/xcdzLN7HKN,Eyewitness,Infrastructure and utilities,Not related
348857019933003776,Federal government ready to foot the bill for Alberta flooding damage: Canada's Immigration Minister Jason Ken... http://t.co/15e5UE2fJH,Government,Donations and volunteering,Not related
348859607810179072,RT @Eric_Doherty: #Enbridge shuts #tarsands pipelines after spill likely caused by #abflood http://t.co/Hj1O5VgNd7  #Cdnpoli #abpoli #clima…,Eyewitness,Infrastructure and utilities,Not related
348863550481117184,Alberta Environment charts compare Elbow River flow at Bragg Creek during the floods of 2005 and 2013 http://t.co/ixb6ln5g3u,Government,Other Useful Information,Not related
348865609884385280,"RT @JenTryon: One of many basements we saw this morning in Calgary. #yycfloods Here stories of return, tonight on Global http://t.co/dHuWg5…",Eyewitness,Infrastructure and utilities,Not related
348866264183218179,RT @Daorcey: Thank you for trying to unflood Calgary. Drawings like this hang in Emergency Ops Centre. #yycflood http://t.co/IUXuVFgUB3,Outsiders,Sympathy and support,Not related
348867581182099456,RT @bpincott: RT Collecting donations in Lakeview today for First Nations impacted by #yycflood #yychelps http://t.co/4ufEOD1nav #yycW11 #y…,NGOs,Donations and volunteering,Not related
348868147421536256,"RCMP urge caution, patience for those crossing the Trans-Canada bridge at Medicine Hat. Only one lane open each way #abflood",Government,Caution and advice,Not related
348868717838471171,Donations made to @RedCrossAB and @CalgaryHumane please do your part tweeps and assist #yyc #yycflood,NGOs,Donations and volunteering,Not related
348872425607401472,#Calgary! Here is your @CalgaryPolice #Hawc helicopter patrolling the downtown core last night.  #YYcflood http://t.co/twBoaZOSvM,Government,Infrastructure and utilities,Not related
348873142837592064,RT @MetroAnnalise: View from my office window. Lots of debris in North Saskatchewan River in #yeg #abflood http://t.co/D7qF6i7Lo0,Eyewitness,Other Useful Information,Not related
348874673775316993,RT @YYCfirehydrant: @GlobalCalgary a local #Devon Fire Hydrant sent me this picture. Water is usually at least 15ft lower #abflood http://t…,Media,Not applicable,Not related
348876963852722177,RT @cityofcalgary: For a list of communities where mandatory evacuations are still in place visit: http://t.co/CvyoULoQIb #yycflood,Government,Affected individuals,Not related
348877882426265601,"Let's pull together for our city, #JamaicaYYC!  Check out Volunteer Calgary's 'Flood Donation Drop Off Points and... http://t.co/7XPVFFFQBE",NGOs,Donations and volunteering,Not related
348888510775828481,RT @cailynnk: My story on how #yeg is helping #yyc including @epcor @cityofedmonton @edmontonpolice http://t.co/n8pISjJIqs #abflood Who els…,Eyewitness,Other Useful Information,Not related
348895309755191297,"RT @JaysCare: The @BlueJays, through Jays Care, are donating $10,000 to support Alberta flood relief.",Business,Donations and volunteering,Not related
348898774225125376,RT @bramalam_c: Feeling the love. #yycflood #volunteers 17th is a ghost town no more #mission http://t.co/aDrN3yGuMk,Eyewitness,Donations and volunteering,Not related
348902951781273600,RT @cnieuwhof: Thank you @connexuschurch. Today we shared that we're giving $5000 to help with Calgary Flood Relief: http://t.co/L9DWossgM2,NGOs,Donations and volunteering,Not related
348902972731838464,“@CalgaryParking: @cityofcalgary you may park in any CPA surface lot or Centennial Parkade without charge tomorrow. #yycflood”,Government,Caution and advice,Not related
348903157281198081,RT @marcbinkley: Donate to the Alberta Floods Fund http://t.co/rCXVFgEIoO,Outsiders,Donations and volunteering,Not related
348903559942774784,"RT @VolunteerCal: RT @calgarydropin needs volunteers at 4804 Edm Trail N.E, or call 403-606-7742 for info #yychelps #yycflood @VolunteerCal",NGOs,Donations and volunteering,Not related
348904197464408065,"RT @ctvedmonton: Officials say Trans-Canada Highway bridge will close at 7 p.m., dividing Medicine Hat. #abflood #mhflood @CTVNews",Media,Infrastructure and utilities,Not related
348905212485976064,It's extraordinarily quiet down here all of a sudden...even for a Sunday...even for Medicine Hat. #mhflood #eerie #abflood,Eyewitness,Other Useful Information,Not related
348905854227054594,RT @AndrewNg_: Flooding is still fairly severe at Washington community on Siksika reserve. #yyc #yycflood http://t.co/7gTuz2d4J4,Eyewitness,Caution and advice,Not related
348913546568015872,RT @CBCCalgary: Medicine Hat plans to close the Trans-Canada Bridge as of 1900MT/2100ET.  #abflood #yyc #,Media,Infrastructure and utilities,Not related
348916436443480064,@ValentineEliza you have no idea how much I wish I was there helping you out😞💗 #sosorry #loveyou #yycflood,Outsiders,Sympathy and support,Not related
348922744676679680,Final exams are cancelled due to the flooding! The only good thing it brought :D bless Calgary hallelujah 😎,Government,Infrastructure and utilities,Not related
348925781377953793,RT @Ennui_Raver: #yycflood im the guy standing outside the Mission evac zone slapping his belly around and screaming about the denim trappe…,Eyewitness,Affected individuals,Not related
348926066573840385,RT @redcrosscanada: We are accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8 #abflood,NGOs,Donations and volunteering,Not related
348931909243506688,RT @NTNL17: Plenty of food and coffee for all our neighbours in need of relief. Please join us. #yycflood http://t.co/Mo5zYuam5I,NGOs,Donations and volunteering,Not related
348934048342753280,"RT @ctvedmonton: Fire crews, Epcor staff and ETS buses heading to #yyc to help with cleanup efforts. #abflood #yycflood #yeg @CTVNews http:…",Media,Donations and volunteering,Not related
348942877352669186,"RT @Metro_Nolais: Two Calgary Transit tunnels damaged, no timeline for restoring downtown LRT #yycflood",Media,Infrastructure and utilities,Not related
348943988830658560,.@Premier_Redford: This is nothing like we've ever seen before &amp; will take enormous marshalling of resources #abflood,Government,Infrastructure and utilities,Not related
348944215310471170,"RT @WestJet: Thank you to @redcrosscanada for leading #abflood relief efforts. We'd like to offer a donation of $25,000 to assist your work.",Business,Donations and volunteering,Not related
348944362115313665,RT @Juniper00: RT @SeawaBob: Cdn Forces unpack supplies &amp; materials around 12 Sunday @CHHS. #MedHat #MHFlood #AbFlood http://t.co/pUK2ZQUEQ…,Media,Donations and volunteering,Not related
348944827678859264,RT @CstShaw: Things like this are what keep us going during our 79th hour of work this week. Thank you! #yycflood #yyc http://t.co/fk7mg9ad…,Business,Sympathy and support,Not related
348946572509331457,RT @Calgaryism: Keep Calm Stampede is On. We survive and prosper. #calgarystrong #calgaryflood #abflood http://t.co/PiyftmWH5V,NGOs,Sympathy and support,Not related
348949265252499456,"Pulling together MT @ctvedmonton: Fire crews, Epcor staff and ETS buses heading to #yyc to help with cleanup efforts #abflood #yycflood #yeg",Media,Donations and volunteering,Not related
348949747601653760,“What do we live for if not to make life less difficult for each other?”byGeorge Eliot #yycflood #abflood,Eyewitness,Not applicable,Not related
348958668882059264,RT @windspeakernews: RT @StampedeIP: #morley - looking for trucks/vans to take food and water to Eden Valley. #abflood #yycflood #yychelps,NGOs,Donations and volunteering,Not related
348961974022979584,RT @domesticproject: A Love Letter To My City: Calgary Flood 2013 http://t.co/48QsZdtsSQ #yycflood #abflood #yyc,Eyewitness,Sympathy and support,Not related
348964503196680193,"@kendramu from tanning to thunderstorms, sounds fun?! stay safe #yycflood",Eyewitness,Sympathy and support,Not related
348965090374057985,RT @CKNW: 5000 litres of oil leaked from pipeline in northern Alberta last night. Company says clean-up hampered by flood in Calgary.,Media,Infrastructure and utilities,Not related
348965937631866880,"RT @Premier_Redford: Today, we begin to rebuild from #abflood. Read my full statement to Albertans here: http://t.co/3WqA5JqN1J #ableg #cdn…",Government,Other Useful Information,Not related
348967606948081664,RT @FFWDWeekly: 25th Ave. Erlton/Mission #yycflood http://t.co/OyoKxHweFB,Media,Not applicable,Not related
348972807918600192,RT @tedhenley: WHOA!?! Heavy erosion UNDER the pavement RT ‏@FFWDWeekly 25th Ave. Erlton/Mission #yycflood http://t.co/lBdjnzCk8Q,Eyewitness,Infrastructure and utilities,Not related
348977694282756096,"RT @ThePuckRocket: People have lost everything, and it seems like no one even cares. Help bring attention to the flooding Calgary. http://t…",Outsiders,Sympathy and support,Not related
348979715937275904,How was your day? #okotoks #afterlight #loveyourneighbour #cleanup #abflood #flood #flood2013 #sotired http://t.co/TqMndf4iJH,Outsiders,Sympathy and support,Not related
348987617993428992,South. AB Flood Relief Fund supports LOCAL charities that help those impacted by #abflood Give at http://t.co/3iG894MKoz /cc @DruhFarrell,NGOs,Donations and volunteering,Not related
348991661315072001,@chikom @chikom hey u okay? U in #calgary? Saw news abt #floods.,Outsiders,Sympathy and support,Not related
348994354020491264,RT @ATJogia: Folks back home could use some help after devastating floods in Southern Alberta @redcrosscanada: http://t.co/eNzxTpwupL  #abf…,Eyewitness,Donations and volunteering,Not related
348996677681704960,2Pac/ Nas under silt n mud.. Aww maan! Well FOTC kinda made it out on top. #mission #yycflood #TearsOfARapper http://t.co/MNdT08nY6z,Eyewitness,Sympathy and support,Not related
348996916761198592,RT @CarrieTait: Stay out of downtown Calgary Monday and Tuesday unless it is essential - Nenshi #abflood,Outsiders,Caution and advice,Not related
348997327815589890,"RT @dornotter: http://t.co/h57RSA1I8K Pics of the flooded Saddledome, now with 100% less Photoshop #yyc #yycflood",Eyewitness,Infrastructure and utilities,Not related
348999349465911296,@Metro_Nolais is that in regards to #transit in #yyc? they are not only ppl affected by this. request your source? #yycflood,NGOs,Not applicable,Not related
349006865646104576,Local Red Cross volunteer heads to Calgary: As thousands of people in Calgary return to their flood ravaged ho... http://t.co/6YNXSl2il5,NGOs,Donations and volunteering,Not related
349009818419335168,RT @stevegrueber: Flooding west of #drumheller toward museum. #abflood @660news @calgaryherald @globalcalgary http://t.co/9DzfdPOJUl,Media,Infrastructure and utilities,Not related
349013706576896000,"Great place to donate for #abflood  .@NeighbourLink  They give supplies to individuals, displaced charities &amp; First Nations #yycflood",NGOs,Donations and volunteering,Not related
349023420555591680,"RT @RobDavis_Wx: Since records began in 1879, #Calgary's NINE largest floods all occurred before 1934... until now. #yycflood",Media,Other Useful Information,Not related
349038067077746688,Elderly woman found dead in apartment after flooding: Calgary police believe the woman chose to defy the manda... http://t.co/8wx3PXaylz,Government,Affected individuals,Not related
349041644802277376,RT @ampcalgary: TRAFFIC: The ramp from SB Deerfoot to WB Glenmore is open #yycflood,Media,Caution and advice,Not related
349099597496451072,"Good morning! I've got the latest on record flooding in Alberta during the morning news run, tune in at 7, 8 and 11 for details. - Paul",Media,Not applicable,Not related
349155679568805890,“@pppcouncil: RT @youralberta: How to help: http://t.co/OmKobXBYEo Updated info on how to help Albertans recover from #abflood #yycflood”,Government,Donations and volunteering,Not related
349158082888208385,@TheEllenShow  #CanYouHelpAlberta? #Devastation #OnlyPartOfIt #BigCatsAreInCourthouseJail http://t.co/TafYks5lVz #yyc #abflood,Outsiders,Not applicable,Not related
349158124839632896,In awe after reading this blog post from  @TheLeeDiaries on the #yycflood Def a must read! http://t.co/NDr5DUizRS,Outsiders,Other Useful Information,Not related
349161274774532097,RT @weathernetwork: #MEDHAT: Evacuated areas must remain evacuated. It's still not safe to enter flooded areas. #abflood,Media,Caution and advice,Not related
349164693107113984,RT @VIHippieChick: Immediate need #yycflood resources needed in helping to house men from Centre of Hope who were relocated. https://t.co/s…,NGOs,Donations and volunteering,Not related
349164697297223683,RT @MeliRamsay: The Calgary Zoo has announced a small number of animal deaths admist the devestating flooding: http://t.co/iy7kyLCgOv    #y…,Business,Affected individuals,Not related
349171081040523264,@j_lefuzz Please visit @cityofcalgary Calgary.ca for the most up-to-date information. #yycflood,Government,Caution and advice,Not related
349172121244676097,RT @GlobalNational: Calgary Zoo announces animal deaths after flooding: http://t.co/yUrALGimIJ #yycflood,Media,Affected individuals,Not related
349179046019604480,RT @BradenLatam: The view inside a flooded basement in Sunnyside. U can see how high the water once was. #yyc #YYCFlood013 #yycflood http:/…,Eyewitness,Infrastructure and utilities,Not related
349181210301456385,"Five local states of emerg ended: Leth city &amp; county; Cypress County; Red Deer, Crowsnest Pass. #ABflood #yycflood #yyc #ableg #abpoli",Eyewitness,Infrastructure and utilities,Not related
349181604545036291,RT @redcrosscanada: We continue to assist those affected by flooding in Alberta. Want to help? Donate here: http://t.co/Xd9mbM2uj8  #abflood,NGOs,Donations and volunteering,Not related
349184318259736578,RT @C95: Good news! The water is receding and C-Train rides will be a lot more fun now. #YYCflood  http://t.co/V60RWwArsz,Media,Infrastructure and utilities,Not related
349188353175977985,Meet at McMahon Stadium at 10am to help out Calgary flood victims. Details at TrueSynergy.ca,NGOs,Donations and volunteering,Not related
349188911039381506,RT @GlobalEdmonton: Calgary Zoo announces animal deaths after flooding. #yycflood #ABflood http://t.co/FdUg88Xjkn,Media,Affected individuals,Not related
349189825385086976,"If anyone is looking for a way to pull themselves out of monday morning blahs, click on #yycfloodhero &amp; read the heroic moments of #abflood",Not applicable,Other Useful Information,Not related
349196032942415872,Awesome“@Mo_K_Miller: A sea of volunteers at McMahon ... So many it's threatening to overwhelm officials #abflood http://t.co/OsXsAuCcro”,Eyewitness,Donations and volunteering,Not related
349199627486117891,"RT @itsinyoutogive: FLOODING UPDATE: Clinics in Calgary and Lethbridge closed Sat due to flood. Edmonton and Red Deer are open, so pls keep…",Outsiders,Caution and advice,Not related
349200151748935682,RT @cityofcalgary: Thanks Calgary! We already have enough volunteers at McMahon Stadium for today's tasks. #yycflood #yychelps,Government,Donations and volunteering,Not related
349207672131817473,RT @bifnaked: Support @redcrosscanada as they continue to assist those affected by flooding #AbFlood And Donate here: http://t.co/MGsbIYy7A…,NGOs,Donations and volunteering,Not related
349212868895440896,RT @AthabascaU: To AU students who've been affected by the flood in southern Alberta:  For those of you scheduled to write exams... http://…,Outsiders,Infrastructure and utilities,Not related
349224910729646083,RT @originaljoes: OJ's on 4th St is doing a free BBQ today for any evacuees and workers! Please RT. #yycflood #yyc http://t.co/LbV18j5Bz0,Business,Donations and volunteering,Not related
349228786266537984,"if you live in an evacuated area, here's where you can go get your mail: http://t.co/cGxMYBk5Rs  #yycflood",Government,Caution and advice,Not related
349238064058605569,If you know anyone needing help this week walking distance from DT-west let me know. Lots of time to spare but no car #yychelps #yycflood,Eyewitness,Donations and volunteering,Not related
349240735863808000,"MT @erinshu: Stack of water at #Siksika Nation. Still need mat clothes, men's shoes, diapers, &amp; underwear. #abflood http://t.co/Df784Ao4VT",Eyewitness,Donations and volunteering,Not related
349244808512012290,One of two missing canoeists found dead in northern Alberta river http://t.co/dlu0WPUDN0 #ABflood,Media,Affected individuals,Not related
349253792732155904,RT @KikkiPlanet: The Alberta Government's News Release &amp; pledge of $1 billion to aid in #yycflood clean-up &amp; rebuild: http://t.co/KXaHU030h…,Government,Donations and volunteering,Not related
349254417649893376,Right Wing Media Need a Science Class @CP24  http://t.co/jBhLqw2JBW   #Calgary #yycflood @pmharper @kenneyjason #cp24 #CPC #TSN #cdnpoli,Media,Other Useful Information,Not related
349258708435480576,@jsource: Flood watch: Covering catastrophe at CTV Calgary http://t.co/RFmgrLXnrV,Media,Not applicable,Not related
349260130317115392,If he wasn't already creepy before...RT @ampcalgary Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://t.co/aKs9WpL5c1,Media,Other Useful Information,Not related
349261694788313090,RT @CFNU: Take this moment to think about the work of nurses during these #Alberta floods. Our thoughts are with our sisters and brothers &amp;…,Outsiders,Sympathy and support,Not related
349261908706197505,RT @weathernetwork: Stampeding to recovery: Calgary rodeo to go ahead as planned: http://t.co/3z88AMmmTk #abflood,Media,Caution and advice,Not related
349266165916381190,RT @ampcalgary: Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://t.co/lZOQEMCxmC,Media,Sympathy and support,Not related
349269584269942786,RT @jillbelland: Hey #yyc know of any fundraising initiatives for #abflood? Pls tweet me links will try to get them to air @BTCalgary tomor…,Media,Donations and volunteering,Not related
349272688067481600,RT @BambooCreative_: Calgary Flood: How to Help Out http://t.co/cX43g4FAjz @yychelps @cityofcalgary @calgaryhumane @neighbourlink @redcross…,Media,Donations and volunteering,Not related
349278358766493696,#yycflood donations for the people in #calgary can be made by phone or on line. 1800 418 1111 or http://t.co/tmFx0s4nep,NGOs,Donations and volunteering,Not related
349285220618481665,"RT @LisaOstrikoff: RT @CstShaw: Our friends @CalgaryZoo are safe, but a little soggy. #yycflood #yyc http://t.co/3f1K0pWlmz",Business,Affected individuals,Not related
349289498816937986,RT @kevinzahara: @CampbellMLA surveys damage at Hidden Valley.  Unbelievable damage.  #abflood http://t.co/bmBKoSyfOI,Government,Infrastructure and utilities,Not related
349292342542483457,RT @cityofcalgary: More good news! All single-family dwellings outside the downtown core have been cleared for reoccupation. #yycflood,Government,Infrastructure and utilities,Not related
349295639303172096,"RT @emikatj: If you volunteer, take: mask, HEADLAMP, rubber gloves/boots, bug spray, sunscreen. Also buckets. #yychelps #yycflood",Eyewitness,Donations and volunteering,Not related
349297669337919488,RT @plumberlocal: *** IMPORTANT *** We are pumping out people's basements at no charge! Call 403 288 1111 #abfloods #yycfloods #Calgary #YYC,Business,Donations and volunteering,Not related
349301217693937666,@YogiCrystal What a stressful &amp; heartbreaking few days it has been. It's amazing to see so many people come together and help out! #yycflood,Eyewitness,Sympathy and support,Not related
349303046410473472,"At 5:13, the newly appointed Associate Minister of Regional Recovery and Reconstruction. Province pledges 1 billion to #abflood relief. #yyc",Media,Donations and volunteering,Not related
349303079977500673,RT @CarlBalan: Terrible whats happening in Albta. Canada cares b/c dt Calgary is shut down but every year dozens of reserves flood in Manit…,Outsiders,Sympathy and support,Not related
349308201222684674,"Alberta promises C$1 bln in flood funding, won't balance budget http://t.co/nDiadrrqla",Government,Donations and volunteering,Not related
349309505638637568,Please send thoughts &amp;prayers for people in Calgary&amp;Albertains due to major &amp;devastation flooding !!!,Outsiders,Sympathy and support,Not related
